,user_id,username,user_picture,user_url,type,post_id,created,text,link,mentions,likes_and_views_counts_enabled,likes,comments,views,plays,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE,hashtags,sponsor
0,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2929424192957055074_197605378,2022-09-17T17:09:58.000+00:00,"I’m not usually one to do fall decor, but party fall decor? I have fun with lol 🍂🍁

Here’s some of the fun for @nashbashcollective // 

Some brands that contributed!
Tablecloth : @dascoli_ 
Lamp : @anglepoise 
Mirror : @target
Rug : @the_citizenry",https://www.instagram.com/p/CinZ8hhpABi/,"['nashbashcollective', 'dascoli_', 'anglepoise', 'target', 'the_citizenry']",True,2143.0,21,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
1,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2928666565515975440_197605378,2022-09-16T16:05:38.000+00:00,Adventures at theblackstonehotel // 💕,https://www.instagram.com/p/Ciktrl_JJsQ/,,True,1997.0,21,8606.0,8971.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
2,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2928665078962416857_197605378,2022-09-16T16:01:45.000+00:00,"The Blackstone Hotel is not only a legend in Chicago, it's a unique blend of classic architecture & modern design. Sweeping views of Lake Michigan, easy to get to, attentive staff, clean and chic; the tower brings the city to life. Creativity with the touch of a whimsical historical charm, that's the ticket. theblackstonehotel

When you walk in, you aren't sure if you're in Alice and Wonderland's version of Titanic (with the wrapping staircases) or the newest display of an upscale interior decorating show. The feeling is brilliant.

What’s to eat? @mercatchicago 
The buzz of the busy restaurant Mercat a la Plaxa fills the lobby with a faint noise in the background, just enough to let you know the place is popping.

The overall vibe is so dynamic. You could be here for business, or on a Chicago getaway like us. Both would fit. I mean, the Presidential Suite has actually hosted presidents! Good enough for a President? Good enough for me. Wait, not just good... great! We are obsessed.",https://www.instagram.com/p/CiktV9hpWzZ/,['mercatchicago'],True,2107.0,15,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
3,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2927937901985186877_197605378,2022-09-15T15:56:58.000+00:00,"Are these little custom mermaids not the cutest thing you ever did see? @stitchsisterco 💕
.
.
Hair @chrisloren_hair 
Bedspread Quilt @johnrobshaw 
Artwork @grownwildpaperco",https://www.instagram.com/p/CiiIAJMOsQ9/,"['stitchsisterco', 'chrisloren_hair', 'johnrobshaw', 'grownwildpaperco', 'nestigbaby']",True,2629.0,8,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
4,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2927892748280285249_197605378,2022-09-15T14:28:43.000+00:00,"What is in my hospital bag?
Mamas-to-be —- SCREENSHOT!
 
🔹 @storksak Eco Cabin Carry On
🔹 @itsbodily Care for Birth Box + Nursing Bra + Underwear
Includes:
- peri wash bottle
- Nipple protect ointment 
- Nipple nourish ointment 
- Nipple gel pads
- Non slip breast pads
- Cozy socks
- Mesh undies
- Maxi pads
- Stool softener 
🔹 @angelMaternity Hospital Gown + matching receiving blankets
🔹 A few different clothing options for coming home (different sizes just in case)
🔹 comfy pajamas for the hospital 
🔹 comfy sweats/sweatshirt for heading home 
🔹 wireless speaker
🔹 socks and hand covers for baby
🔹 towel + pillow
🔹Hair ties, clips, headband
🔹Toothbrush, toothpaste and mouthwash
🔹Hairbrush, comb, Glasses, contacts, 🔹Lotion, lip balm, deodorant, Shampoo, conditioner, face wash, soap, shower gel, 🔹Massage oils
🔹Snacks
🔹headphones
🔹baby “welcome” signs for newborn photos
🔹pregnancy journal
🔹paint for their footprints
🔹laptop, long charger chord
🔹gum, mints, 
🔹lip balm
🔹medications
🔹reusable water bottle
🔹camera & potentially a polaroid camera 
🔹drivers license 

P.S. there will be a separate video for the diaper bag and Dana’s Daddy Bag!",https://www.instagram.com/p/Cih9vEhsEhB/,"['storksak', 'itsbodily', 'angelmaternity']",True,2230.0,10,8863.0,10995.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
5,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2927244213192354607_197605378,2022-09-14T16:58:44.000+00:00,"Update on the Grandmother’s Suite! 🧡💕👵🏻
As you know, decorating isn’t something that happens overnight; it’s a process that includes shaping, molding, and trying new things.  It takes yeses and no’s and yeses again.  It takes trial and error.  It takes time, money, hard work, and creativity.  Sometimes things aren’t how you expect them and you have to undo work you’ve done.  I wanted to post this more as a “mid way update” because there are still 10 things I want to do to complete the room, but seeing things change and morph is a huge part of respecting and loving a final product… so here we go!

🛌 Bedspread & Tan Pillowcases : @johnrobshaw
🌷Orange Print of Flower Pot : @grownwildpaperco 
💫Wooden Crib : @nestigbaby
🌙 Curtains : @target
Lamps, chair, decor : THRIFTED!
🦓Blanket : @barefootdreams 
💡Side Tables : @homegoods",https://www.instagram.com/p/CifqRpKJesv/,"['johnrobshaw', 'grownwildpaperco', 'nestigbaby', 'target', 'barefootdreams', 'homegoods']",True,2839.0,9,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
6,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2925030458494053549_197605378,2022-09-11T15:41:38.000+00:00,What a stunning experience! Highly recommend @esme_chicago for a unique Chicago dining excursion. ⭐️,https://www.instagram.com/p/CiXy7RbvGyt/,['esme_chicago'],True,2607.0,17,8050.0,8721.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
7,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2925029297921720022_197605378,2022-09-11T15:38:06.000+00:00,"@esme_chicago // In the beautiful streets of Chicago’s Lincoln Park neighborhood lies a simple sign that leads to a magnificent dining experience with a Michelin star ⭐️. Chef Jenner Tomaska and wife and partner Katrina Bravo opened fine-dining restaurant Esmé in 2021.  With the goal to integrate art, philanthropy, and stunningly elegant food, they created a tasting menu (that changes quarterly) that expresses their shared vision as a community-focused, impact-driven restaurant.

First, you are greeted with a “cocktail hour” inspired  table with a snack and a glass of champagne.  There, you learn about the art, history, and what to expect of your 3 hour dining experience at Esmé.

Next, you are escorted to your table.  You have a specific server, but you meet several others throughout the night.  The whole group is serving together with no hierarchy, all a team!

For this season’s menu, the restaurant is giving a percentage of the ticket proceeds back to the schools that inspired the dishes for the meal.  Pretty amazing, right?",https://www.instagram.com/p/CiXyqYkO_7W/,['esme_chicago'],True,2557.0,18,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
8,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2924475085717032777_197605378,2022-09-10T21:16:59.000+00:00,Take me outttttt baby! @cubs 🍿💙⚾️,https://www.instagram.com/p/CiV0piOpM9J/,['cubs'],True,576.0,17,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
9,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2924317309775935081_197605378,2022-09-10T16:03:30.000+00:00,"Our Chicago itinerary:
Deep Dish Pizza ✔️
Cubs Game ⚾️
Dinner at @esme_chicago 🍽
Golf at @sydneymarovitzcpd ⛳️
River Cruise @cflcruises 🛳
Massage @fschicago 🪔
Comedy Club TBD!",https://www.instagram.com/p/CiVQxl7uHZp/,"['esme_chicago', 'sydneymarovitzcpd', 'cflcruises', 'fschicago']",True,2902.0,72,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
0,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2914137382720176046_197605378,2022-08-27T14:57:48.000+00:00,"I wonder if the next time I see the Oregon coast it will be with two little babies…. 👼🏼👼🏼 
.
.
PC @thiswaywithtay Dress: @hatchgal",https://www.instagram.com/p/ChxGIKDuP-u/,"['thiswaywithtay', 'hatchgal']",True,2756.0,66,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
1,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2914135575059137236_197605378,2022-08-27T14:54:13.000+00:00,Prints on Prints 💕🟧👼🏼,https://www.instagram.com/p/ChxFt2iuoLU/,"['barefootdreams', 'target', 'nordstrom']",True,2752.0,53,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
2,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2913577438529645496_197605378,2022-08-26T20:29:10.000+00:00,"🥹💕 Today’s Co-Write with @hannah_mcdonald_music // 

Rouge and corsets, you look gorgeous, tell it to myself 
Mirrors and lies and alibis  defined by someone else
Blush and lashes turn to ashes, only time will tell
Vintage classic speeds away and home becomes my hell

Where the heart is, where you make it
Where you grew up, how you take it
Where your heart breaks, where you fake it
Where you fall down, and you take it
Home becomes my hell
Home becomes my hell

Stairs and walls and late night calls, bathroom tile is cold
Mirrors and lies and alibis of tales that go untold
Diamond bracelets, stone cold faces, complement me well
Stories scream from the in between and home becomes my hell

I wanna pick up my stuff and hit the ground running 
Strike up a match and leave you behind in tears
Ooooh
I wanna pull out the drive and watch you go under 
I won’t survive unless I get out of here, out of here",https://www.instagram.com/p/ChvGz5ZJuu4/,['hannah_mcdonald_music'],True,2018.0,4,7405.0,7874.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
3,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2913468138222051915_197605378,2022-08-26T16:48:08.000+00:00,"We are IN LOVE with these @busypuzzle wooden toys.  The map reminds me of the places I’ve been, but also the amazing opportunities that these girls will have to travel and see the world.  I can’t wait to see who they become!  The rainbow is fun, adorable, but also a symbol from God that he will provide and be faithful.  The stacking rings are SO adorable too! Swipe to see where we have placed them!

Love supporting a small family owned company in Ukraine 🟨🟦",https://www.instagram.com/p/Chut9XjJOJL/,['busypuzzle'],True,2212.0,3,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
4,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2913441319264968113_197605378,2022-08-26T15:54:51.000+00:00,It’s so hard to find a lightweight down comforter that is still super fluffy and comfy. …but I found it!  @linen_fit has the best sheets (very easy to put on) and stunning comforters. 💕 Our guest bedroom is going to be alllll ready for my mom in December.  The “Grandmother’s Suite” is going to be so refreshing and clean.  Can’t wait to give you a tour! #linenfit,https://www.instagram.com/p/Chun3Gcu92x/,['linen_fit'],True,2673.0,51,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,['linenfit'],
5,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2913421649161070426_197605378,2022-08-26T15:20:39.000+00:00,"Slater Twins Nursery Reveal & Organization + Design 💕
.
.
♦️Crib & Recliner : @milliondollarbabyclassic 
♦️Toy Hanger : @finnandemma 
♦️Dresser : @uniquethriftnashville 
♦️Puzzles & Pink Stack Toys : @busypuzzle 
♦️Flamingo : @nordstrom
♦️Pillows & Curtains : @rossdressforless 
♦️Rug : @target",https://www.instagram.com/p/ChujY3PLada/,"['milliondollarbabyclassic', 'finnandemma', 'uniquethriftnashville', 'busypuzzle', 'nordstrom', 'rossdressforless', 'target']",True,2489.0,76,7930.0,8572.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
6,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,photo,2912768435360867938_197605378,2022-08-25T17:37:57.000+00:00,"Welcome to The Crescent Court in the heart of Dallas✨ This hotel is sophisticated, modern, and stunning.  It still has a classic touch but the updates have a modern and sleek feel (thanks to a recent $30 million renovation.  It’s Texas through and through, you know, everything is bigger in Texas… including the luxury.  The Crescent is right there in the middle of EVERYTHING.  A short walk away from entertainment and fun. @hotelcrescentcourt 

You can stop at Beau Nash, a chic cocktail spot with great bites, wine, cocktails, and stellar service.  It’s great for a business meeting or a night out with friends. 
A major stand-out is their breakfast.  They’ve got some extravagant bites and they are ALL so good.  Great service too.

The perfect Baby Moon Pool! The pool lounge area is lifted with a view of the city.  Obsessed!

Overall, this hotel was the perfect place to be in the mix of everything in the city.  Highly recommend.",https://www.instagram.com/p/ChsO3Wep6Zi/,['hotelcrescentcourt'],True,2547.0,61,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
