,user_id,username,user_picture,user_url,type,post_id,created,text,link,mentions,hashtags,likes_and_views_counts_enabled,likes,comments,views,plays,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE,image,thumbnail
0,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2928666565515975440_197605378,2022-09-16T16:05:38.000+00:00,Adventures at theblackstonehotel // 💕,https://www.instagram.com/p/Ciktrl_JJsQ/,,,True,1997.0,21.0,8606.0,8971.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
1,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2927892748280285249_197605378,2022-09-15T14:28:43.000+00:00,"What is in my hospital bag?
Mamas-to-be —- SCREENSHOT!
 
🔹 @storksak Eco Cabin Carry On
🔹 @itsbodily Care for Birth Box + Nursing Bra + Underwear
Includes:
- peri wash bottle
- Nipple protect ointment 
- Nipple nourish ointment 
- Nipple gel pads
- Non slip breast pads
- Cozy socks
- Mesh undies
- Maxi pads
- Stool softener 
🔹 @angelMaternity Hospital Gown + matching receiving blankets
🔹 A few different clothing options for coming home (different sizes just in case)
🔹 comfy pajamas for the hospital 
🔹 comfy sweats/sweatshirt for heading home 
🔹 wireless speaker
🔹 socks and hand covers for baby
🔹 towel + pillow
🔹Hair ties, clips, headband
🔹Toothbrush, toothpaste and mouthwash
🔹Hairbrush, comb, Glasses, contacts, 🔹Lotion, lip balm, deodorant, Shampoo, conditioner, face wash, soap, shower gel, 🔹Massage oils
🔹Snacks
🔹headphones
🔹baby “welcome” signs for newborn photos
🔹pregnancy journal
🔹paint for their footprints
🔹laptop, long charger chord
🔹gum, mints, 
🔹lip balm
🔹medications
🔹reusable water bottle
🔹camera & potentially a polaroid camera 
🔹drivers license 

P.S. there will be a separate video for the diaper bag and Dana’s Daddy Bag!",https://www.instagram.com/p/Cih9vEhsEhB/,"['storksak', 'itsbodily', 'angelmaternity']",,True,2230.0,10.0,8863.0,10995.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
2,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2925030458494053549_197605378,2022-09-11T15:41:38.000+00:00,What a stunning experience! Highly recommend @esme_chicago for a unique Chicago dining excursion. ⭐️,https://www.instagram.com/p/CiXy7RbvGyt/,['esme_chicago'],,True,2607.0,17.0,8050.0,8721.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
3,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2921712646520855527_2257399761,2022-09-07T01:51:24.000+00:00,"Such a gorgeous twin set 💕💕

#goinghomeoutfit #firstoutfit #birthannouncement #hospitalbagessentials #mumtobe #babygirl #onlinebabyshop #babyboutique #supportsmallbussines #gifts #cominghomeoutfit #twins",https://www.instagram.com/p/CiMAiwPpFvn/,,"['goinghomeoutfit', 'firstoutfit', 'birthannouncement', 'hospitalbagessentials', 'mumtobe', 'babygirl', 'onlinebabyshop', 'babyboutique', 'supportsmallbussines', 'gifts', 'cominghomeoutfit', 'twins']",True,2532.0,116.0,11422.0,12257.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
4,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2918171320015178268_197605378,2022-09-02T04:35:15.000+00:00,Late night free write // incomplete and raw 🫶🏻,https://www.instagram.com/p/Ch_bVq7PMoc/,,,True,2695.0,55.0,10486.0,10939.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
5,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2913577438529645496_197605378,2022-08-26T20:29:10.000+00:00,"🥹💕 Today’s Co-Write with @hannah_mcdonald_music // 

Rouge and corsets, you look gorgeous, tell it to myself 
Mirrors and lies and alibis  defined by someone else
Blush and lashes turn to ashes, only time will tell
Vintage classic speeds away and home becomes my hell

Where the heart is, where you make it
Where you grew up, how you take it
Where your heart breaks, where you fake it
Where you fall down, and you take it
Home becomes my hell
Home becomes my hell

Stairs and walls and late night calls, bathroom tile is cold
Mirrors and lies and alibis of tales that go untold
Diamond bracelets, stone cold faces, complement me well
Stories scream from the in between and home becomes my hell

I wanna pick up my stuff and hit the ground running 
Strike up a match and leave you behind in tears
Ooooh
I wanna pull out the drive and watch you go under 
I won’t survive unless I get out of here, out of here",https://www.instagram.com/p/ChvGz5ZJuu4/,['hannah_mcdonald_music'],,True,2018.0,5.0,7503.0,8090.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
6,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2913421649161070426_197605378,2022-08-26T15:20:39.000+00:00,"Slater Twins Nursery Reveal & Organization + Design 💕
.
.
♦️Crib & Recliner : @milliondollarbabyclassic 
♦️Toy Hanger : @finnandemma 
♦️Dresser : @uniquethriftnashville 
♦️Puzzles & Pink Stack Toys : @busypuzzle 
♦️Flamingo : @nordstrom
♦️Pillows & Curtains : @rossdressforless 
♦️Rug : @target",https://www.instagram.com/p/ChujY3PLada/,"['milliondollarbabyclassic', 'finnandemma', 'uniquethriftnashville', 'busypuzzle', 'nordstrom', 'rossdressforless', 'target']",,True,2461.0,76.0,8020.0,8746.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
7,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2912697935242654936_197605378,2022-08-25T15:22:04.000+00:00,"We really needed something to brighten up our bedroom.  The @sijohome sheets are the absolute softest and this linen duvet cover makes us feel like royalty! It’s cool to the touch, hypoallergenic, and make you sleep like a baby!

✨You can use the discount code CHELSEA20 for 20% site wide… which is an insane deal!✨

As per usual, these are Pippy Approved!

#sijopartner #sijohome",https://www.instagram.com/p/Chr-1cIJvTY/,['sijohome'],"['sijopartner', 'sijohome']",True,2414.0,73.0,11624.0,12249.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
8,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2911455038212021425_197605378,2022-08-23T22:10:36.000+00:00,"🙌🏻 This New Moms Starter Kit from @iRemedyhealthcare has alllll the essentials!  It’s so nice to have a little bit of everything all in one shipment. 
🤷🏼‍♀️ What’s inside for only $159.95?
* 1 Baby Carrier
* 2 Pacifiers,
* 3 Socks,
* 1 Desitin 4oz Tube
* 1 A&D 13oz Tube
* 4 Bambini Flannel Receiving Blanket
* 1 Grooming Kit
* 3 Formula Bottles
* 1 J and J Baby Wash
* 2 packs of Baby Wipes (72 each)
* 1 Welcome Baby Layette Set
* 2 Cuties Diapers Newborn (42 Each)
* 2 Cuties Diapers Size 1 (50 Each)
 #iRemedy #iRemedyHealthcare #iRemedyNewMoms",https://www.instagram.com/p/ChnkO6EJhyx/,['iremedyhealthcare'],"['iRemedy', 'iRemedyHealthcare', 'iRemedyNewMoms']",True,2510.0,59.0,11159.0,12321.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
9,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2910540416764759412_197605378,2022-08-22T15:53:29.000+00:00,"What an amazing shower!  So thankful for my Tennessee family.  So fun to have Dana with me for all the fun.  Loved the western theme! 💕🌸👢🐎
Baby Shower Pink Lace Maxi Dress @sexymamamaternity",https://www.instagram.com/p/ChkURadrk10/,['sexymamamaternity'],,True,2667.0,59.0,11084.0,13113.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1664431477,,
0,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2913577438529645496_197605378,2022-08-26T20:29:10.000+00:00,"🥹💕 Today’s Co-Write with @hannah_mcdonald_music // 

Rouge and corsets, you look gorgeous, tell it to myself 
Mirrors and lies and alibis  defined by someone else
Blush and lashes turn to ashes, only time will tell
Vintage classic speeds away and home becomes my hell

Where the heart is, where you make it
Where you grew up, how you take it
Where your heart breaks, where you fake it
Where you fall down, and you take it
Home becomes my hell
Home becomes my hell

Stairs and walls and late night calls, bathroom tile is cold
Mirrors and lies and alibis of tales that go untold
Diamond bracelets, stone cold faces, complement me well
Stories scream from the in between and home becomes my hell

I wanna pick up my stuff and hit the ground running 
Strike up a match and leave you behind in tears
Ooooh
I wanna pull out the drive and watch you go under 
I won’t survive unless I get out of here, out of here",https://www.instagram.com/p/ChvGz5ZJuu4/,['hannah_mcdonald_music'],,True,2018.0,4.0,7405.0,7874.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
1,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2913421649161070426_197605378,2022-08-26T15:20:39.000+00:00,"Slater Twins Nursery Reveal & Organization + Design 💕
.
.
♦️Crib & Recliner : @milliondollarbabyclassic 
♦️Toy Hanger : @finnandemma 
♦️Dresser : @uniquethriftnashville 
♦️Puzzles & Pink Stack Toys : @busypuzzle 
♦️Flamingo : @nordstrom
♦️Pillows & Curtains : @rossdressforless 
♦️Rug : @target",https://www.instagram.com/p/ChujY3PLada/,"['milliondollarbabyclassic', 'finnandemma', 'uniquethriftnashville', 'busypuzzle', 'nordstrom', 'rossdressforless', 'target']",,True,2489.0,76.0,7930.0,8572.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
2,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2912697935242654936_197605378,2022-08-25T15:22:04.000+00:00,"We really needed something to brighten up our bedroom.  The @sijohome sheets are the absolute softest and this linen duvet cover makes us feel like royalty! It’s cool to the touch, hypoallergenic, and make you sleep like a baby!

✨You can use the discount code CHELSEA20 for 20% site wide… which is an insane deal!✨

As per usual, these are Pippy Approved!

#sijopartner #sijohome",https://www.instagram.com/p/Chr-1cIJvTY/,['sijohome'],"['sijopartner', 'sijohome']",True,2477.0,73.0,11581.0,12143.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
3,197605378,chelseaericasmith,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZaA66r0CnD4GFnNbQsizrHzc4Jdt5hmYgA%2FHbRp%2F6YQHvAK3z9idEtpvUqyw56i1Xb%2FT7KgzXFYUg9rcfsi3giWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/chelseaericasmith,video,2911455038212021425_197605378,2022-08-23T22:10:36.000+00:00,"🙌🏻 This New Moms Starter Kit from @iRemedyhealthcare has alllll the essentials!  It’s so nice to have a little bit of everything all in one shipment. 
🤷🏼‍♀️ What’s inside for only $159.95?
* 1 Baby Carrier
* 2 Pacifiers,
* 3 Socks,
* 1 Desitin 4oz Tube
* 1 A&D 13oz Tube
* 4 Bambini Flannel Receiving Blanket
* 1 Grooming Kit
* 3 Formula Bottles
* 1 J and J Baby Wash
* 2 packs of Baby Wipes (72 each)
* 1 Welcome Baby Layette Set
* 2 Cuties Diapers Newborn (42 Each)
* 2 Cuties Diapers Size 1 (50 Each)
 #iRemedy #iRemedyHealthcare #iRemedyNewMoms",https://www.instagram.com/p/ChnkO6EJhyx/,['iremedyhealthcare'],"['iRemedy', 'iRemedyHealthcare', 'iRemedyNewMoms']",True,2581.0,59.0,10880.0,11436.0,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,chelseaericasmith,1662645609,,
